author,text,likes,published_at
@shworrame7434,Mula tin site sungurko Kam xaina sadhaiko lagi bida bhaya jhan Ananda hune thiyo.,0,2026-05-25T05:56:02Z
@thepostman02,धराने जनताहरु पछुताउदैछन 😢,1,2026-05-25T05:54:59Z
@animeedits-h9e,Irshya ley manchey KO...budhii nash huncha vanthey ho raicha,0,2026-05-25T05:54:30Z
@LhapsangKarpo9,"Good Job!
Jai Nepal ❤
Jai Balen ❤",0,2026-05-25T05:52:49Z
@joshiakabar7305,Thik xa harkeko kura. Balen ghamandi hudai gaako xa,0,2026-05-25T05:51:26Z
@RoshanSuchikar-y3n,hark lai bycut garam arazkta pati,0,2026-05-25T05:50:31Z
@RoshanSuchikar-y3n,balen le kam garnu vako xa,0,2026-05-25T05:49:41Z
@RabinRai-s5t,"Nepal ma pani godi media aaaipugyo , kati poisha khaiyo broooo",0,2026-05-25T05:48:44Z
@RoshanSuchikar-y3n,Harke oli ko choro,0,2026-05-25T05:48:39Z
@JuliocesarVillalobos-s9x,Yo pagal Harke bahulayo ki ke ho. ?,0,2026-05-25T05:45:23Z
@kcganesh3973,लिल्बन गरनु सर्छ,0,2026-05-25T05:43:58Z
@thapaliquors,"Harke aba media trayel ma fasyo, gayo samsad pad khaais aba harke guithe, 😂😂😂😂",1,2026-05-25T05:37:57Z
@munakhanal8269,Yo harke lai khedaunu paro,0,2026-05-25T05:37:33Z
@Prakashdangi609,यो मान्छे गलत छ जस्को हर्कतले पुस्ट्टी गर्छ! एस्ता ब्यात्तीबाट कहीलै देशमा सान्त्ती हुदैन हर्कलाई बहीस्कार गरौ नत्र देशको लागि घातक हुनसक्छ ✍️✍️✍️✍️🔔🔔🔔🔔🔔,0,2026-05-25T05:34:26Z
@Ajaygurung-114odv,Pagal kukur Harke,0,2026-05-25T05:34:00Z
@SagarSharma-c9x,Harke mujhi dalal joker ho,0,2026-05-25T05:33:29Z
@basantashrestha8404,Harke को harkat herda teslai चिडियाखानामा lagera राख्नुपर्छ,4,2026-05-25T05:31:38Z
@arjunentertainment9055,सबै हर्कको🤣गल्ती देखायो यो पत्रुकार ले तर बालेन को गल्ती देखाएन झोले ले के कारन ले यस्तो हुदैछ भन्ने प्रस्ट पार्न सकेन रास्वपा झोले ले,0,2026-05-25T05:30:21Z
@रावातावासेरोफेरो,"प्रधान मन्त्री बिनाको संसद बैठक के अर्थ हुन्छ?
आफ्नो बिहेमा अर्को बेहुला पठाउँदा हुन्छ?",0,2026-05-25T05:30:00Z
@prempariindu5901,सङ्गैकाे साथी प्रधानमन्त्री भएकाेमा डाहाँ गरेकाे हर्केले अरु केही हाेईन,0,2026-05-25T05:25:42Z
@49krashmiofficial67,यो हर्केको मुख हेर्दनै बादर जस्तो छ झन ब्यहार त बादरको नै छ,0,2026-05-25T05:24:43Z
@sorajshahi,"Harkabad zindabad
Jay hos",0,2026-05-25T05:24:02Z
@bhimbahdurbhandari6153,हर्के qr को नाममा ठगी गर्ने गिरोहमा एक नम्बरमा छ।,0,2026-05-25T05:23:08Z
@nimeshghimire7385,harka le bhaneko chai k ho ? tyo niyam chai khai bhaneko ? ghante media. .,2,2026-05-25T05:21:41Z
@bhimbahdurbhandari6153,"हर्के बाद होईन हर्के विवाद हो, यो हर्के आरिसे प्रवृदिको कपटयुक्त पास्टर हो। यसले देशको भलो भन्दा आफ्नो दुनो सोझ्याउने मनसायले भरिएको छ।",0,2026-05-25T05:21:40Z
@bulandaaawajnepaltv5993,थुक्क तोइले त जनजाती को नै बदनाम गर्यो यार,0,2026-05-25T05:21:24Z
@DipakKhadka-l7l,guithe ko pani rajneeti sakiyo ... aba arko chunaav ma 284 seat liyera aawnu ani sansad chalawnu 3 seat lyayera furti garnu pardaena laaj saram xaena,0,2026-05-25T05:21:13Z
@sudenrajbhandari9158,"हर्क र उनका समर्थकहरूलाई निलम्बन नै गर्नुपर्छ। दुई-तिहाइ मत पाएको पार्टीलाई नेपाली जनताले त्यसै भोट दिएका होइनन्। हर्क जस्तो जातीय मतका आधारमा आएका व्यक्तिहरूलाई, १८२ सिट दिएर जनताले सुम्पेको यो जनमतलाई अवरोध गर्ने कुनै अधिकार छैन। यस्ता अन्धभक्त र गैरजिम्मेवार व्यक्तिहरूलाई तत्काल निष्कासन गर्नु नै सबैभन्दा राम्रो विकल्प हो।",4,2026-05-25T05:19:33Z
@bulandaaawajnepaltv5993,यो साले खाते हर्क आतंककारी हो,0,2026-05-25T05:18:56Z
@nabinpanta8815,बालेन कम गर्न आएका हुन तर हर्क बोल्न र विरोध गर्न मात्र फरक यही हो,0,2026-05-25T05:18:36Z
@LilHanuman-7,हर्क देशको कलंकको ऎसलाई निकाला गर्नु पर्छ।,0,2026-05-25T05:18:19Z
@Mr.Bikashyt1,Next time pattasaf hunxa Qr,0,2026-05-25T05:18:15Z
@jeevanthapa-sg9ms,Harke boot ho😆😆😆fff ko,0,2026-05-25T05:16:33Z
@RabinMagar-e7f,हर्के पागल को कुरा नगरू हो 😂😂😂😂,0,2026-05-25T05:15:50Z
@UnishaLama-v4k,Yo harki ta pagal ho ki k ho🤪🤪,0,2026-05-25T05:15:14Z
@DevkumarRijal-j4p,"एउटा भ्यागुताले जङ्गलको पोखरिमा पानी पिउन आएको ऐरावत हात्तिलाई तैले पानी पिउन पाउदैनश यस्मा मेरो अधिकार छ यदि मेरो आज्ञा वा  अनुमति विना पानी पिउन खोजीस भने लात्तले हानेर लडाई दिन्छु भन्ने त्यो भ्यागुता र हर्के एउटै हुन। जनताको ताजा जनादेशले बृहत् शदस्य शंख्या सहित वालेन प्रधानमन्त्री बनी देश चदाउदा नाथे ६ सिटे हर्के प्रतिपक्षिको पनि पुछारमा रहेकोले म प्रधानमन्त्री हुनु पर्छ, म चलाउछु शरकार भन्नू त्यो पाजी भ्यागुता जस्तै हो। हर्के नेपालकै घमन्डी, माकाफुई र मपाईत्व छाट्ने आडम्वरी, ईर्श्यालु वन्दैछ जुन कुरा उशैका लागि धेरै हानिकारक वन्दैछ।",0,2026-05-25T05:14:15Z
@ramthapamagar5954,केको हर्कबाद हो मूला क्यूआरबाद हो,0,2026-05-25T05:13:14Z
@HMTRANDOM,हर्क सांङपांग पागल 2:11 😮,0,2026-05-25T05:11:55Z
@durgasubba9854,Big salute harka sir,0,2026-05-25T05:11:10Z
@snkrsrstha5377,Bhag harke tero churifuri derai  bhayo,0,2026-05-25T05:06:11Z
@serizawatamao4946,"12 dekhi majale paddai garnu paryo
eniharuko vharosa ma nepal xodna sakdina 🇳🇵 😢",0,2026-05-25T05:01:32Z
@timromuskan9462,Harke pagal ho,0,2026-05-25T04:55:56Z
@samirshakya1342,Yestaaaa harkey samsat ma basna layek ko manchee haina janta ley ramrori kaam gar vanera 2 /3 diyeko ho pelera nai aagadi baad pm balen timi aafno kaam garera aau ani matra brief garney ho mailey yo yo garey vanera 30 barsa ko fohor safa gardai garda naya fohor pani sangai barera lagdue,0,2026-05-25T04:55:19Z
@sovarai2699,ढुङ्गा बोक्नी हैसियत भयेको हर्क लाई सान्सद पद पायेर धेरै घमण्ड बडेकाे छ । म आफू मात्रै राम्रो अरु सबै नराम्रो भन्ने सोच हर्क को दिमाग बाट निकाल्न जरुरी छ ।,0,2026-05-25T04:54:52Z
@sarusilwal6699,मन्त्री बन्न नपाएकाे आकराेस हाे याे ।,0,2026-05-25T04:54:44Z
@bishnubhandari8112,chetawani hoina yaslai nilamban garnu parxa.,0,2026-05-25T04:53:54Z
@UNEXPECTED-77-r6y,21 सिट जिदा पहिला रासपाले निलो स्कारर्फ लायेर बिरोध गर्दा मर्यादा भो बालेन्को झोले मिडिया 😂😂😂😂,1,2026-05-25T04:53:34Z
@krishnabahardurprashain8645,हर्के ले भनाइमा राजीनामा dineho,0,2026-05-25T04:52:56Z
@NabinbeghaLimbu-mv1jk,Niyam ko 15 pani vanna jhole media,0,2026-05-25T04:49:21Z
@Hari-j1n,"संसदबाट बालेन  प्रधानमन्त्री बने, तर बालेन एकपटक पनि संसदमा बोलेका छैनन् ,सरकारका निति तथा कार्यक्रम  राष्ट्रपति द्वारा संसदमा प्रश्तुत गरिरहदा बालेन बिचमा उठेर हिडेर अनुशासनहिन र अमर्यादित व्यवहार देखाए, त्यसपछि  प्रधानमन्त्री न संसदमा अाए न सांसदहरुको प्रश्नको जवाफ दिए,बालेन संसद प्रति जवाफदेही र उत्तरदायित्व देखाएनन् ,त्यसैले फलस्वरूप हर्क साम्पाङले बिरोध गरिरहे ,बिरोध को शैली हातमा पम्प्लेट देखाएर गरे ,अन्य बिपक्षी  सांसदहरूले  पनि बिरोध गरिरहे ,,सभामुख संसदको स्वतन्त्र हुनुपर्नेमा राश्वपाको मात्रै जस्तो व्यवहार देखाए ,प्रधानमन्त्रीलाई संसदमा उपस्थित हुन रुलिङ गर्न नसक्ने सभामुख तठस्थ देखाउन सकेनन् र संसदको गरिमा कायम गर्न सकेनन्",0,2026-05-25T04:47:20Z
@AshokTamang-x9h,Yo ucha aadalat ko mananiya ni change huna jarure. Bhai bandi gare rako x testo ni hunx.,0,2026-05-25T04:46:00Z
@PrakaashNathYogi,Suspend him,0,2026-05-25T04:43:24Z
@R75758,🙏ONLY THE KING OF KINGDOM OF NEPAL HARKA SAMPANG 💪💪✊🙏,0,2026-05-25T04:40:21Z
@tekrajkapadi8238,Kam xain yasto harkeko,0,2026-05-25T04:39:55Z
@316GRGYUBA,अभद्र ब्याबहार गरिरहे निलम्बन आबश्यक छ।,0,2026-05-25T04:39:01Z
@loksewasahayatri,"बकमफुसे हावादारी हर्के !!!
चुपचाप धरानतिर फर्के😅",0,2026-05-25T04:36:56Z
@remnantj.b.official,ptrukhakar,0,2026-05-25T04:35:06Z
@PRK.gorkhali,यो रासापा को media हो अफ्नो पार्टीको गल्ती देख्दैन,1,2026-05-25T04:34:11Z
@maniac-z3o,Harke PM banyo vani ta marigaye NEPAL basdina,0,2026-05-25T04:33:09Z
@HemSangita,harke madari,0,2026-05-25T04:32:02Z
@sthapitshan1052,K yesto Goethe ko kura hami nagarik le sunnu parne ho r?,0,2026-05-25T04:31:55Z
@MalatiThapa-l1z,Harke sampag ko samsad pad Nilmbha griyos ati arajak bhayo harka ji .,0,2026-05-25T04:31:52Z
@devnarayansapkota4566,Goru harke kukur,0,2026-05-25T04:31:36Z
@kkg8785,nilamban gare hunchha yo jungali sungur lai...,0,2026-05-25T04:30:57Z
@हिमालआले,सला हर्के पस्तारलाई निलन्बन गर्नु पर्छ यो क्युआर कोतेलाई,0,2026-05-25T04:28:50Z
@rambk8994,Harke runche 😂😂,0,2026-05-25T04:25:50Z
@ChetanKhatri-v6v,👍️👍️👍️👍️🙏🙏🙏,0,2026-05-25T04:24:29Z
@PemaRupesh,"श्रम स्रस्कृती, नाम अनुसारको व्यबहार भएन। के पारा देखाको यो??? पहिला जति प्रसङ्स हुन्थ्यो अहिले त्यो भन्दा बढी आलोचना भैरहेको छ यो कुरा बुज्नुपर्ने हो। त्यस्तै पर्यो भने निलम्बित पनि गर्न बाध्य हुनेछन् सभामुख ।",0,2026-05-25T04:23:13Z
@kamalJeena716,Harke Pagal ho,0,2026-05-25T04:22:29Z
@Goku_Sir,Jay mato,1,2026-05-25T04:21:22Z
@Tobehonest480,Yo guithe laii vote dinu nai thulo shrap ho,0,2026-05-25T04:18:41Z
@KamalNepal-y8l,Harke 😂 Pagal ho,0,2026-05-25T04:15:24Z
@RamkumarRajbanshiRamkumarRajba,"Harke ek international country ko paster ho, Nepali Hindu lai creation religion ma change garne kam garx ,paisa chanda mager church ma invest garx r baki paisa afno goji ma halx 🥺🥺",1,2026-05-25T04:15:21Z
@gunjaksthapa2721,😂😂 harkelae nilamban vako din herna paam 😂😂,0,2026-05-25T04:14:39Z
@SugamTamang-t1u,Herdai ja muji ghante haru aba kasari hallauxa 5 site le. Harkeko pawar dekhxas aba bistarai. Ta harule,0,2026-05-25T04:14:24Z
@Ruslan-k9c,गुइथे,0,2026-05-25T04:13:57Z
@laxmanthapa1157,"😂 प्रधानमन्त्री बन्न नपाए को रिस्, केपी ओली को नी बाप् निस्के 😅",4,2026-05-25T04:13:55Z
@DurbakcNepal,Harki ko egoo,0,2026-05-25T04:12:48Z
@DurbakcNepal,Hakri  ko ego dherai xa,0,2026-05-25T04:12:40Z
@RF彡SurenDra,Harke pagal mula,0,2026-05-25T04:12:34Z
@Nbkirat-revolution,संसद्मा हर्कले बलेनको विरोध गरेको होइन सरकारको विरोध गरेको हो भनेर समाचार लेख्नु है।,0,2026-05-25T04:12:18Z
@hakimdai4333,He is crazy,0,2026-05-25T04:11:43Z
@morty4429,Gawarbad guithye pastor,0,2026-05-25T04:11:40Z
@Pyara_Suraj,He is the Mamta Banerjee of Nepal 😂. He will see in the next election!! All the best Harkey 🙏🌺,0,2026-05-25T04:11:24Z
@thecreativeman6087,"हर्के, गुईठे ,अहंकारी घमण्डी ,पातकी ! सबैभन्दा म राम्रो हुँ भनेर हर्कवाद नारा चलाउन खोज्दैछ, यस्ताे व्यक्ति देशको नेतृत्व पुग्यो भने डुबाउँछ।",1,2026-05-25T04:10:01Z
@MadanBk-h7u,🙏🔔👌🔔👌🔔👌💞🔔💞🔔✊🔔✊✊✊✊,0,2026-05-25T04:07:39Z
@youko7357,Harke rajinama dee kaam xain tero,0,2026-05-25T04:07:30Z
@DineshRai-tz6sg,अगाडि बढ्नुस् हर्क जी! Your role has been appreciated! यो सरकारलाई सफल बनाउनुपर्छ।,0,2026-05-25T04:07:14Z
@AmitGhimire-g4q,Baulaa paastar,0,2026-05-25T04:04:27Z
@tasmishra8218,हर्क पागल हो,0,2026-05-25T04:04:03Z
@NarendraMagar-q6k,अब हर्केलाइ pm बनाउन पर्ने भयो 😂😂,0,2026-05-25T04:01:20Z
@Amritdarnal64Amritdarnal64,Yasto pagal harka KO Kura kasle manchha ta ho,0,2026-05-25T04:00:39Z
@Kimjonbudhathoki,सुंगुरको अनुहार परेको हर्क सामपाङ गधालाइ पागल भनेर चिन्छौ,0,2026-05-25T04:00:12Z
@Rana-Magar7,हर्के सीआईए को एजेन्ट हो बिस्तारै पर्दाफास हुँदैछ  धैर्य गर्नु होला😒,1,2026-05-25T03:59:53Z
@guruchalise-o7n,"झोले मिडिया मुला
प्रधानमन्त्रीलाई जवाफदेही बनाउनु गलत हो र?",2,2026-05-25T03:58:28Z
@ShivaBhattarai-g4d,हर्के काम छैन,0,2026-05-25T03:58:22Z
@ranjiott,Harke chor,0,2026-05-25T03:58:21Z
@gokarnaacharya6499,हर्के लाई ढुङा बोक्न ठिक थियो किन होला भोट दिएको धराने जन्ताले 🤔🤔🤔 यसरी त पुरानै दल हरु लाई फाइदा पुग्ने भो हर्क को कारान ले गर्दा  ।। कसतो न बुझेको हर्क ?? यसैत पुराना दल हरु दाना पानि  बन्द भएर सर्कार लाई दोश लगाउने र न्वारान देखि बल लगाका छन कसरी हुन्छ सर्कार ढाल्न लाई,0,2026-05-25T03:57:18Z
@diwaslama1499,Rabdi ko xora ghante ko joley muji,0,2026-05-25T03:57:13Z
@govindamagar2498,"हर्केलाई 
ऐंठन मात्र भएको हैन 🙈 
बालेन 
प्रधानमन्त्री भएर राम्रो काम गरेकोमा 
महाऐंठन भएको हो ✌️🇳🇵💯🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵",5,2026-05-25T03:57:08Z
@RajKumar-vq5rh,"Harkya muji pm hoinaw 
Gothalako KO layak Pani xaina",0,2026-05-25T03:55:44Z
@ARick_499,HARKA SAMPANG is king❤,0,2026-05-25T03:55:29Z
@KajiThapa-l2r,Asta paster kukur harke aukat bas sala thak🤣😅,0,2026-05-25T03:54:38Z
@ARick_499,Harka Sampang is greatest poltical leader 🎉❤,0,2026-05-25T03:54:32Z
@sharbalallamgade1569,Harke ko mukh ma Ladies period pad le mukh band garnu parxa 😂😂😂,0,2026-05-25T03:54:26Z
@rimixbindas5210,हर्क पहिला त ठिकै लाग्थ्यो तर अहिले किन यस्तो हुँदै छ। के अहिलेको नया भनिएको पाटी पनि  मुखमात्र बजाएर बस्नु पर्ने?? नत्र के को लागि बिरोध प्रधानमन्त्री नबोलेको कुरामा यत्रो बिरोध?? के बिकास नचाहेको नै होत?,0,2026-05-25T03:53:30Z
@thapindrasigdel5510,अरुकेहि हैन याे पास्टरेले पास्टरसम्बन्धि प्रचार गर्न नपाएर हाे याे बाैलाएकाे।,6,2026-05-25T03:53:16Z
@reshamlamsal271,यो m.g हर्के को काम छैन 🙏🙏🙏,0,2026-05-25T03:50:04Z
@MaheshSunam-h2u,एस्लाइ बादर धपाउने काम दिनु राम्रो हुन्छ ...हर्के लाई सुहाउदो काम एहि हो,0,2026-05-25T03:49:37Z
@T.GDailekhi12,"पत्रुकार जि, सरकार सांसद प्रती जवाफ देहि हुने कि नहुने,? सधै लुकेर भागेर देश चल्छ,? एकतर्फी समाचारको कारण पनि देश यो गतिमा गयको हो ,, र यहाँ आयर गाली गर्ने गजेडी र सहकारी ठगको नालायक कुकुरहरूले यो बुझेको छैन प्रतीक्ष पनि जनताको आवाज हुन भनेर ,सरकारले अर्थात मन्त्री प्रधानमन्त्री ले जवाफ दिनु पर्छ , भागेर लुकेर हुदैन यो कुरा घण्टे पत्रुकार लाई पनि हेक्का होस,, जहिल्यै जनता लाई मेनुपुलेट गर्ने पत्रुकार यता खाडी आउ सङ्गै बेल्चा हानौला",0,2026-05-25T03:48:49Z
@ratand-dasgurung5157,Yo harkey shyal guithey ko k kura garnu karauni kam ho karai rakhxa k hi makho mardaina,0,2026-05-25T03:48:41Z
@pawanoli6392,3 seat Harke Aafno Aukat Tha xa ni ?,0,2026-05-25T03:48:34Z
@MilanraiRainepa,Mg thagko jhole,0,2026-05-25T03:48:26Z
@Bishnu-qn3ec,Harka belagam jantu ko,0,2026-05-25T03:48:21Z
@NgawangSherpa-i6n,lamichaney ko jhole putrukar 😂😂,0,2026-05-25T03:47:51Z
@Sayrakark,Thokka harke,0,2026-05-25T03:47:43Z
@Durga.durgatinashini.111,Pakhey harke,0,2026-05-25T03:47:24Z
@MadanPoudel-l8g,प्रधानमन्त्री संसद प्रती जवाफदेही नहुन पर्ने हो??? अब रा स्व पा ले बिकल्प खोज्नै पर्छ ।,0,2026-05-25T03:47:19Z
@KamalAbhinashTamang,Harke and followers are idiots they must be punished,0,2026-05-25T03:44:21Z
@Anime-tw4nc,Chayao ta pm ta 👊,0,2026-05-25T03:42:58Z
@LaxmiSapkota12,बिना मेसै बकबक गरेर भाईरलहुने काक😡,0,2026-05-25T03:38:28Z
@Rongkop2,Yahi ho one man is enough to wake up the parliament,1,2026-05-25T03:35:35Z
@BlackBelt-z7n,"हर्के गुईठे घाँस खाने नै रैछ, पतनकाे बाटाे हिडेकाे छ गुईठे, राम्रो ठानेकाे याे मुजिलाई काम न लाग्ने घाँस रैछ । बालेनकाे अगाडि याे मुजिलाई तुलना गर्न मिल्दैन्🔔🔔🔔🔔",0,2026-05-25T03:35:09Z
@Rongkop2,Jay mato,1,2026-05-25T03:34:25Z
@gurunggaming797,Harka Sampang ja vaneko thiyo tyo sab thik vannu vako ho,0,2026-05-25T03:31:13Z
@PunamBk-g1r,yo harke gada lai lathanera lakhetnuni salekukurlai,0,2026-05-25T03:28:23Z
@Gghggfghnhhjn,Khate hark,0,2026-05-25T03:26:54Z
@ramilaghimire7796,Yo harke lai kina nanikaleko😮😮😮,0,2026-05-25T03:25:25Z
@Leo-bx3bs,"How narcissistic can a person be ? He has literally named a thinking behind him and he expect people to follow it and accept it.. ""Mao bad"" comes from Mao from China.. and Harka wants HARKABAD...",0,2026-05-25T03:24:38Z
@lilarajadhikari,कुल र मुल साेधेर काम गर्नु भनेझैं हर्के पुर्ब माअेाबादि भयकाेले उग्रवादी भयकाहुन यस्ता उग्र लाइ उग्र रुप बाट नियम कानुन बाट हटाउनु पर्छ,0,2026-05-25T03:24:31Z
@bharatghimire6239,हर्कै हल्दार को काम छैन।,1,2026-05-25T03:24:06Z
@ibemhal,यो हर्केलाई शुरु देखि मिडियाले अनावश्यक महत्व दिएर फुर्केको ।,8,2026-05-25T03:23:56Z
@RupeshBastakoti,Yestho pagal harky jastho manxy samsad huni deserve gardaina yeslie vote dini pani kastho manxy k dykhyra diyo hola lagxa,0,2026-05-25T03:22:56Z
@KumarKb-k3t,"यो झोले खाते लाई निलम्बन होस् 
यो खाते बढी नै भाको छ अब यसलाई नेपाल सरकारमा कुनै जागिर पा पाउनी गरी बर्खास्त होस्।
यस्ता रेबिज लाई हटाउन पर्छ",6,2026-05-25T03:22:31Z
@mrsiwakoti,Harka need immediately psychiatrist medical treatment,0,2026-05-25T03:21:32Z
@gm6234,Harkey lai nilamban gardiu,0,2026-05-25T03:18:36Z
@naamchhaina4200,Nilamban thoknu parxa harkelaaii pagal ho harke,0,2026-05-25T03:18:32Z
@ExpatGurung,यो साले खाते बालेनको आची जति पनि होईन के को Ego ?,0,2026-05-25T03:17:57Z
@RajBhatrai-q6m,हर्के चोर हो पागल QR ठग,0,2026-05-25T03:17:01Z
@NagendraPoudyal,Chanda uthai Khana palkeka thag haru yo desh KO mantri bandainan,0,2026-05-25T03:16:46Z
@Sherpagamers,हावा धरी मिडिया हर्क सम्पाङ ले भनेको नियम १५ चहि तेरो कान 👂 फुटेको छ त्यसमा पनि कुरा गरौ मिडिया RSP party हो थुक बिर्सेको 😂😂😂,1,2026-05-25T03:11:26Z
@KaramjitRai-k5p,Yeslai jalan vako ho balen pradhan mantri vayekoma,0,2026-05-25T03:10:30Z
@hiramagar2752,"को हर्क 
यस्तो पागल पछाडी लाग्न थाले प्रत्रकार",0,2026-05-25T03:09:58Z
@mankunwar6832,बालेन साहा सङ राजीनामा माग्न कत्तिको झायेज हो व तेयो प्रकिरिय ले नै बोल्नुपर्छ त्रर भन्देेेे ग्रदा साम्पाङ ज्यु ले ल  मत हिने भनेर हिने पसि निस्किनु तेयो शहेलि कत्तिको झायेज हो,0,2026-05-25T03:09:34Z
@hiramagar2752,"सहकारी पिडितलाइ सधै पिडित बनाएर राजनीति गर्ने दाउपेचमा , सहकारी पिडितले पैसा पाएकोमा हर्कराज राई अत्यन्तै दुखी छन - रातदिन निदाउन सकेको छैनन । यिन्लाइ जनताको समस्या र समाधान को बिचमा बसेर राजनीति गर्दै भोट बैंक स्थापना गर्नु छ । जसरी पनि प्रधानमन्त्री बन्ने सपना देखेका छन । सरकार २४ घन्टालाई भएपनी अनौपचारिक प्रधानमन्त्री भएको घोषणा गर्दे । plz",0,2026-05-25T03:09:06Z
@aahaan1240,Jungali haru sahar pase paxi..halat yehi hunxa...,0,2026-05-25T03:08:41Z
@chulgurung5292,हर्कको संसदको पद खारेज  गरिदिनुस मोहदाय,61,2026-05-25T03:08:06Z
@KhilnathBastola-d9h,हर्के ले देश मा अराजक गराउन चाहान्छ एस्ता अराजक लाई बेलैमा एस्ता लाई बाइपास गराउदा राम्रो।। हर्के पागल हो जे पनि बोल्न र गर्न सक्छ है,0,2026-05-25T03:07:56Z
@RaajKumar-yq6cf,"हर्क बाद,❌❌❌❌
व्यक्तिवाद ✅✅✅✅
😂😂😂😂😂😂",0,2026-05-25T03:07:35Z
@susant81,"हर्कको अर्कै भित्री कथा छ जस्तो लाग्छ, सरकार होशियार भएर चल्नु पर्छ, देशमा जातीय, साम्प्रदायिक र भौगोलिक बिखन्डन र बिकाश अवरोधको लयमा देखिए जस्तो महशुस हुन्छ । वास्तविकतामा के हो र किन प्रधानमन्त्री पछि हात धोएर लागेको हो ? बुझ्न जरूरी छ ।",0,2026-05-25T03:07:26Z
@DjdjsgtubFjc,सम्सद बाटै निलम्बन हुनु पर्छ यो गुइठे,0,2026-05-25T03:04:30Z
@raiprakash3057,सरकार जवाफ देहि हुनु पर्छ तँ पत्रकार  नियमलि  १५ को २ को किन कुरा गरिनौ त ! तँ स्वातन्त्र पत्रकारिता गर,0,2026-05-25T03:04:15Z
@PurnaShahi-s4l,Pagal harke,0,2026-05-25T03:03:37Z
@SushilNeupane-e5v,"haina tapaile yo news the thik xa dekhaunu bho. aaba aauta news update gardinu na yo hawaldar le qr marfat leko paisako ko k ho khash kura tyo ni clear gardinush na.. yesle paisa khako xaina ta? yo news ni dherai jana hami tapaiko regular viewer lai ni confusion xa. chadai gardinu hola. yo harka pahile maobadi ko chanda atanka dekhi qr, beshar factory, appointment dharan nagarpalikama sabai.",0,2026-05-25T03:02:14Z
@rajutamang4693,हर्के चोरसालालाई सदनबाट लखेट्नु पर्छ।,1,2026-05-25T03:01:47Z
@misguided7620,"श्रमदानको नाममा लाहुरेहरूसँग चन्दा उठाएर, चन्दाको पैसाले पार्टी सञ्चालन गर्ने र प्रधानमन्त्री पदका लागि गरिब र सुकुम्बासीको नाममा गरिने राजनीति नै हर्कवाद हो।",35,2026-05-25T03:01:39Z
@Buddha-Limboo,Tero patrakarita pani heriraxa janta le sahakari thag lai xutdeko bare chup chap xas aaja harka lai naramro dekhaunu khojdaixas haina gadha,0,2026-05-25T03:00:34Z
@sandevluhar9291,1000 भन्दा कम भएको साथी यता हाजीर हौ 🙏,0,2026-05-25T02:59:43Z
@Thefinalcut9457,Jhole putrakar 😊😊,0,2026-05-25T02:58:52Z
@milanpariyar9734,3 sit lera pm banna pauxa rw kanun ma tei vra tw rajinama mageko hola qr le😂😂,0,2026-05-25T02:57:08Z
@milanpariyar9734,6 maina ko pm ma balen le sath diyena vnera teii ris le ho ego guethe ko kaam xaina,0,2026-05-25T02:56:12Z
@sanjivlama9,Harke muji daran mai thik thiyo,0,2026-05-25T02:55:21Z
@limbuneedon,Yaslai laat hanera samsad batai khedawnu parxa,2,2026-05-25T02:55:07Z
@sumitmandal2520,Hami harka li ab ghrinaa garxau ab..yo pagal ho,0,2026-05-25T02:53:52Z
@royzo-mipo,यो पागल हो भन्दै छ जेनजीले र 20 वर्ष सम्म जेलमा हाल्नुपर्छ भन्दै छ जेनजीले,0,2026-05-25T02:52:00Z
@Gp_Rx,हर्क ले गरेको कै हर्कत सही नहोला तर एजेन्डा सही छ बालेन दुई तिहाई को दम्बले चुलिदैछ यस्तैहो भने उनिआफ्नै कारण ले आफैलाई अफ्ट्यारो मा पार्दैछ।,0,2026-05-25T02:51:18Z
