author,text,likes,published_at
@mayakhadka9529,हामी स्कुलजादा एउटा सर आउनु भएन  भनेर घर जान पाउछौर हर्के,5,2026-05-25T02:51:15Z
@GopiPoudel-l1v,Pradhan Mari hunalai ta haisiyat hunxa paryoni ta😂😂😂😂,0,2026-05-25T02:51:06Z
@babishshrestha7030,Bichara harke Pradhan mantri huna ta payena aba sungur haruko adhaxya bhayera bas QR master yesko Pani xanbin hunu parxa.yesta harami haru sansad ma chahidaina..bato banaune paisa Pani khayeko xa re yo sungure le,0,2026-05-25T02:50:59Z
@fulmayapandey1993,अरु साम्सद कोहि बोलेको छन यो हर्क को काम छैन यो निलम्बन हुन जरुरि छ सबै जनता ले हेरि रहेका छ्न बुझ्न  जरुरि छ दादागिरी  चदैन,0,2026-05-25T02:50:54Z
@niranjanbista2748,Esta nathe lai jitayesi estai ho,0,2026-05-25T02:48:32Z
@bil4249,हर्क होईंन गोरू हो,0,2026-05-25T02:46:52Z
@DramaRecap11,Balen le chai question ko answer Dina sakdaina k para ho. At least bolnu tw paro harka le jasari berod gare pani balen le answer dinu parxa transparent government is needed. Result pani dekindaina in 1st week jasto speed pani dekindaina. Need more speed news herna alxi lagna thali sako.,0,2026-05-25T02:44:43Z
@bhisank.c6972,पाँच सिटीले आम जनताको मत लत्ताउन पाउँदैन।,85,2026-05-25T02:44:27Z
@KHIMBAHADURRIMAL,Harka g meyor banne layek ko Pani hoina samsad kasari hunu bhayo Khai byabar ta hat bajarma phrsi ka munta bechne byapari ko jasto xa ajhai herdai jam Kati samma Tala jharnu hunxa tyo ta Janata le herna Baki nai xa,0,2026-05-25T02:39:37Z
@sulazchhetriolee,Pagal Gu khanxa yeslay 😂,0,2026-05-25T02:37:06Z
@suryadawadi1120,Pagalbad😂😂,1,2026-05-25T02:36:22Z
@Nepalfanko,😂❤,0,2026-05-25T02:35:35Z
@TravellingWithKal,Is Blen under Influnce in drugs ?,0,2026-05-25T02:33:56Z
@bharatsunar2145,"हर्के जस्तो घृणित दुष व्याक्ती यो संसदमा लायक छैना,संकटकालमा नक्कली मावोवादी बनेर चन्दा आतंक मच्चाउदै लुट्यो,मेयर भएसी श्रमदाता बन्दै लुट्यो,अहिले संसद भएसी क्युआर मार्फत पैसा उठाउदै लुटेको छ,न यस्को हिसाबकिताब देखायको छ,पारुहाङको मुर्ति बनाउना 14 करोड उठेको तर सम्बन्धित व्याक्तीहरुले हिसाबकिताब माग्दा पनि दियन,तर कसरी दियोस् त सबै लुटेरा खाएको छ,यो नालायक लुटेरालाई यहि मुद्दा लायर जेल हाल।सरकार",0,2026-05-25T02:33:45Z
@khemapandey3847,Jay janta ko sarkar🙏🌹,1,2026-05-25T02:33:13Z
@MR_DHAMI64,QR party chaldain,0,2026-05-25T02:31:49Z
@suryadawadi1120,Yo harkea chor ko pachade harana khukur haseko sala 😅,0,2026-05-25T02:31:38Z
@shadowsvlog2912,Samsadiya niyam chai..kebal.. kebal… harka sampang lai matra lagdo rahixa hai.. balen chai… xada goru jhai… huda..bal nai… xahina….Sarkar ko  janta saga jodiyeko janjiban ko  prasna rakhana pani napauune…Prime Minister chahiyo .. prasna ko utar pauuna banda..samsad ma na auune.. bipakshi ko prasna ko question face garna nasake? Yo democracy ho autocracy ho..RSSP ko MP haru.. janata ko kar… ko bhata kayera….. parliament… na aauda ni bal xahina.. yes ma chai samsadiya marida ka go?….Niti tatha kariyakram pess huda balen …. Prime minister justo manxe … samsahiya mariyada haat handa.. chai… kai na hune….RSSP.. haru le chai….21 jana MP .. bhuee ma basne… kitap padne…birod gare .. ko thiyo ta .. theti khera chai.. samsadiya mariyada chai .. ka gako thiyo RSSP ko…?…Sida kura.. k ho bane balen …RSSP ko.. hali vanyera basdai na.. j manlagxa tai garxa….. RSSP ko haru just afunu  Laz bachau na just balen ko galti cover garna khojdai xa..,1,2026-05-25T02:31:14Z
@rameshpandey9194,यो हरके लाई  वेटेनरी मा लगेरा भैसी लाई लगाउने सुई लगाऊना पाए कस्तो होला ।,0,2026-05-25T02:28:58Z
@AnitaDarlami-z3i4u,Yo harke pasu ho ki manxe khai pasuko bebar dekhauxa,1,2026-05-25T02:27:25Z
@TheLocalBoy-1,"Ahile  Nepal ma kuni jhole media ho vane tyo sidha Kura ho 
PM,ra Minister hru le parliament ma janta KO question KO answer Dina aaudaina tyo yo media le boldaina",0,2026-05-25T02:27:17Z
@gwyaljen,हर्क साम्पाङ प्रतिपक्षी दलको नेताको सरकारले गर्ने कामको गुण र दोषको आधारमा आलोचना गर्दा के भयो त महोदय ?,0,2026-05-25T02:26:33Z
@ramkarki7955,K bhannu ho harne lai,0,2026-05-25T02:25:24Z
@samikchhya-n7g,हर्क सापाङ नेपाल को एकमात्र हो नेपाल बचाउने अरु छैन,0,2026-05-25T02:24:00Z
@anoop.x12,esta guithe le bolauda baal Nadine hamro balen KO habits+attitude 😂❤jay balen balen le desh banauna aako aako ho aru le bolayo bhane Jane bolne karaune ufrine garna aako hoina... Narendra Modi Le bolauda ta Gayena esta nathe guithe le bolauda baal hamro balen lai😂😂,0,2026-05-25T02:22:39Z
@nabinchamling8403,"यो  sidhakura MEDIA ले manipulation गर्न खोज्दै छ,,,, होसियार!!!!",0,2026-05-25T02:21:32Z
@NarayanShrestha-j9z,Ghante ko bikash sahkari thagne dhukuti bat pidit Lai paisa badne 😂😂😂😂😂😂,0,2026-05-25T02:21:25Z
@Da0907-v4s,Harke lost his mind. Please expel him.,0,2026-05-25T02:20:02Z
@raimaila-e2t,Aba sakiyo ghante kharni,1,2026-05-25T02:19:58Z
@Tsewanglama,let him work . you stupid good for nothing,0,2026-05-25T02:19:28Z
@RabinRai-ro5ob,Purpley newyus  vayena. Research garnu brother yek choti tq.,0,2026-05-25T02:18:43Z
@narayang.c6933,Harka Ghar Pharka timro kasm xaiba,0,2026-05-25T02:18:32Z
@reshampurja6996,Good reporting👍️👍️,1,2026-05-25T02:18:10Z
@Chandramagar-u2k,Rip sarkar,3,2026-05-25T02:17:40Z
@yuvahamal2192,हर्के सभासद भन्दा टिकटक तिर लागे हुन्छ ।,6,2026-05-25T02:16:52Z
@sadevbudhathoki-ql1fd,Harke thag😡😡😡,0,2026-05-25T02:16:16Z
@Narsu66,Balen shah PM Vako harke jaler marna lagisakyo. Jelasi harke,0,2026-05-25T02:16:00Z
@JagirmanRai-h2t,हर्क भन्दा असल नेता नेपाल मै छैन हर्क साम्पाङ्ग लाई चेतावनी त दिए अब संस्पेन्ड गरेर देखाव। हर्क को जन्म त्यसै भएको होइन यो देश बनाउन आफ्नो माहाङ् पारु हाङ्ग सुम्निमा को आशिर्वाद को कारण यो धर्तिमा जन्म लिएको हुन। मान्छे हरुले बुजेको छैन तर बिस्तारै बुज्नेछन जान्नेछन😢,1,2026-05-25T02:15:14Z
@NarayanShrestha-j9z,Sahakari thagne ghante le piditlai rakam dine desh ko hamro kar bat thukk ghante sarkar ra tinka bharute haru,0,2026-05-25T02:14:53Z
@PushpaGurung-q5k,Kukur lai gheu pachdaina balen ko maya khera gayo,0,2026-05-25T02:14:51Z
@PuskarAdhikari-p7h,हर्के लाई प्र म  होइन   हवलदार  सम्म  को पद मात्र ठिक  छ।😂😂😂😂😂😂,10,2026-05-25T02:14:00Z
@UpashGhimire,Harke le purano Lai ni fail garaideko xa.. satta ma ni Naya pratipakchya ma ni Naya 😅,0,2026-05-25T02:13:28Z
@sonibam2613,हर्क लाई नियम १५ को २ झापड दिनु परो😂😂😂,61,2026-05-25T02:12:39Z
@UmeshSingh-ll7zg,यो माचिक्ने हर्के खातेले,2,2026-05-25T02:12:20Z
@RajaramMahat-u6i,हर्क को हर्कत देखदा त धराने जनताले के सोच्नेहोला त भन्नुस त पोइला त कति राम्रो बेभार देखाउनु भाको थियो अईले त किन घमण्ड देखाको होला बुज्न गारो छ छि,6,2026-05-25T02:12:11Z
@peacehappiness6734,"हर्केले बालेनकाे लाैराे चुनाव चिन्न नभएको भए मेयर जित्दैन थ्याे। उ आफुलाई असाध्यै जान्नेसुन्ने र शक्तिशाली ठान्छ तर वास्तविकता उ केही पनि छैन् र हैन्। उ सबैलाई आफ्नो मुर्खे जिद्दीले तह लगाउन खाेज्छ।
उसले अहिले त्यहि मुर्खे जिद्दी गरेर तह लगाएर देखाउन खाेज्दैछ। बालेनले यस्ता छुसीलाई बाेल्दैे नबाेली र वास्तै नगरीकन ठेगान लगाईदिन्छन्।
यस्ता पागल संग जुधेर समय बर्बाद गर्ने पनि हैन्। त्याे मुला कराईरहन्छ।",5,2026-05-25T02:12:05Z
@rabindra1838,yo harke lai nikalna parcha,0,2026-05-25T02:11:24Z
@suvakamana-e9r,Harke party nai kharej gardinu paro nirbachan aayog le,1,2026-05-25T02:11:11Z
@AmbikaPhuyal-qg9ig,प्रधानमन्त्री बन्न नपाए र अजै हर्के को अहङ्कार र घमण्ड कम भयको छैन।केपी ओली को भर्सन टू हो हर्क साम्पाङ बेलैमा जनताले बुझ्न जरुरी छ।,16,2026-05-25T02:10:37Z
@surajadhikari2640,"यो जातिबादी पास्टर पहिले देखिनै बालेन प्रती नेगेटिभ छ आरिसे ! बालेन ले सबै सामसद हरुलाइ आ-आफ्नो क्षेत्र को समस्या बारे छ्लफल गर्न बोलाउदा "" कोठे बैठक मा म जान्न "" भन्यो र पास्टर गएन । यो गुरिल्ला पास्टर को पद कुनै न कुनै बेला धराप मा छ। पास्टर को पद चैट नगरे सम्म पास्टर चुप बस्दैन ।।",0,2026-05-25T02:10:29Z
@chainsmoker4402,"Ekdin aauxa jun din tajasto patrakaar vanauda jhole haruko pani ghar jalne, khola tira khedai khedai kutai khane.. aauxa tyo din. Jaba satya laai dhakna khojxas ni tyesle ekdin awasya polxa bichar gar.",1,2026-05-25T02:09:15Z
@ChitrabahadurKingring,गुइठे हर्क बहुलाइसकेछ,0,2026-05-25T02:08:55Z
@sonibam2613,हर्क प्रधानमन्त्री भयो भने देश खाल्डो मा हल्दिन्छ,16,2026-05-25T02:08:39Z
@DhanBudha-u4m,Freema pauxu vanera gayo payena balen le diyena ris le gayera pati kholyo 3 sit ma adkiyo ani balen banepaxi gobar laai nindra lako xaina 🤣,0,2026-05-25T02:07:38Z
@bishnushrestha500,याे हर्के लाई जिताउने धराने जन्ताले अहिले पछुताे लागेकाे हुनुपर्छ किनकी जन्ताकाे मुद्दा उठाउनु पर्ने तर बाैलाएयाे साला खाते हर्के,0,2026-05-25T02:07:38Z
@bishnutimalsina6887,पागल हो हर्के  जे सुकै भन पागल मात्रै होइन महा पागल साइको हो दिमाग फुस्केको,0,2026-05-25T02:06:51Z
@krimp4726,Harksampang 💪💪🙏🙏🙏🙏,1,2026-05-25T02:06:22Z
@novembergirl.2604,Yo ati vayo k esko sansad pad nai kolyaps gardina parxa ani balla thik hunxa😅,0,2026-05-25T02:05:29Z
@IKLAMAZONConcordesecurity,Niyam harkalai laagxa vane what about Balen law is equally should persuade not by one side. If Harka is accused must be Balen also .,0,2026-05-25T02:04:44Z
@gurunguttada4302,Ho janatalenai jeetayeko thiyu ahba janatalenai hatawna parxa yes harkelai yesari kahile samsadh haruko  jjillako kasle batawne,0,2026-05-25T02:03:30Z
@David69-DS,आफु सँगैको प्रधानमन्त्री भयो म केही पनि भएन भनेर रिसले मरेको हो गुईठे😡😡😡,0,2026-05-25T02:03:00Z
@ratnayonzon1520,संगै मेयर भको मान्छे प्रधानमन्त्री भयो आफू 3 सिटमा सिमित देखेर डाह लागे कोहो जातिबादी राइपार्टीको अध्यक्ष QR नेता हर्क साम्पाङलाइ🙏😡,0,2026-05-25T02:02:03Z
@RP-Desire,हर्क अब घर फर्क्।,0,2026-05-25T02:00:02Z
@kritimandal2285,Harka ko party le janta le kina vote diyeko nai birsyo. Arko election ma eutai seat paudaina yesto taal le,0,2026-05-25T01:59:14Z
@akashthapa3092,Yo harke balen ko riss garera nai morni vayo .. 😂😂😂,0,2026-05-25T01:58:16Z
@RamkajiTamang-r9r,Harka sampang lai bujhna time lagxa and he is great 👍,1,2026-05-25T01:57:08Z
@DevendraRajGautam-s1q,Harka Sampang Shram Sanskriti Party members will accept more and more Balenism doctoral analysis for the people of the people by the people in our motherland forever thanks....,0,2026-05-25T01:56:01Z
@Budha-k2z,We love Harka ❤️❤️❤️,2,2026-05-25T01:54:57Z
@bijayadhakal7025,यो हर्केको हैसियत बालेनको जुत्ताको तलुवा जत्तिको पनि छैन।,0,2026-05-25T01:54:39Z
@tekparibartan3496,रिपोर्टिङ होइन भिडियो कलेक्सन भन युवराज भाइ तिमी पनि फेक अडियो प्रस्तुत हरेर अदालतलाई चक्मा दिएका थियौ है। हर्कले ले निकम्मा प्रधानमन्त्रीलाई जवाफदेही बनाउन खोजेका हुन बदला होइन।हिजो कार्फ बाधेर संसदमा गएर प्लेटी कस्ने त्यही सभामुख होइन के आधारमा निलम्बन?आफैले गर्दा चमत्कार अरुले गर्दा बलात्कार हुन्छ?अलिक पक्ष पनि इतिहास खोजेर लेउ न हो पत्रुकार हरु।,0,2026-05-25T01:54:33Z
@MaujelalSah-q7v5r,हर्के संसदमा नारा बाजी सुहाउँदो कुरा राम्रो छैन।३ सिट जितेको हर्के बालेनलाई राजिनामा केको आधार मागेको छ,0,2026-05-25T01:53:37Z
@surajdong6316,Harka thag ho jasle j sukai vanun😏,0,2026-05-25T01:52:51Z
@EklavyaRC,Harka  Lato desh ko .......tanneri Dhoti ko jumra topi ma ... yastai hunxa.,0,2026-05-25T01:52:41Z
@Deepvlogs-t3d,यस्तालाइ निलम्बन गरेकै राम्रो 😂,0,2026-05-25T01:51:06Z
@bikalpapoudel7623,"Samashaar ra content  ta sadhai uthkristaa xa hjrko 
Bas euta suggestion 
Jasari pahila pahila ko camera angle (front) hunthyo ahile side wala camera(angle ) teti attractive dekhiyena",1,2026-05-25T01:50:54Z
@sandiplimbu1685,"Please expose Jana Astha Kiswor Shrestha, why you never talk about such a thug.",0,2026-05-25T01:50:44Z
@reshamninglekhu9331,Sidhakura are the jhole  journlist this jhole journlist are make  controversial news of Harkha Sampang for viewer's and TRP and running after Harka Sampang for Hand to mouth .They didn't see what Harkha Sampang does in Darchula they don't highlights good thing of Harkha Sampang only make controversial news this type of media or journlist should be boycott.,0,2026-05-25T01:46:58Z
@kalpanaraee-o5c,"नेपालको नीति धेरै वर्ष देखि हेर्दै आएको सरकारमा हुँदा सबै सही , विपक्ष मा हुँदा गलत । कुनै बेला दोल प्रसाद आफैं सरकारको विरोधमा थिए । नाङ्गै भएर विरोध गरे तर आजकाल तिनीहरू सरकारमा पुगे पछि एक शब्द बोल्नलाई पनि सक्दै छैनन्। अचम्म लाग्छ नेपालमा राजनीतिक हो कि गुण्डा गति र शासन चलाउनेहरू सिंहदरबारमा बस्छन् तर तपाईं जस्ता पत्रकार पनि देश बिगार्ने र सपार्ने मा मुख्य भूमिका हुँदो रहेछ।",3,2026-05-25T01:45:55Z
@Deepvlogs-t3d,यस्ता खप्पर नभएकालाइ नि धर्सने जनताले किन उठाए होलान बरै😢😢,1,2026-05-25T01:40:33Z
@mukundaneupane3342,हर्क लाई निलम्बन गर्ने पर्छ यो पाखे लाई 😮,2,2026-05-25T01:40:04Z
@purbelipujanrai,साम्सद हुनेबेला भको थियेन क्या हो😂,2,2026-05-25T01:39:03Z
@bepositive204,Kunai Bela ko pani hoina ghanista Mitra chai. Pahila dekhi daro gartheyo aja pm bhaye paxi ta jhan jealous bhayeko ho,1,2026-05-25T01:36:30Z
@BabitaRajbhanshi,Balen KO popularity dekher harke lai daah lageko ho aru kehi hoina. yo harke yo juni ma balen jati KO hune Sapna dekhna xodi deu.....😂😂😂,0,2026-05-25T01:35:12Z
@KarmaTshering-u6c,Harke ra usko 2 kukur matreee hasxa,0,2026-05-25T01:31:24Z
@milanGole4630,Jay 🔔🔔🔔🔔,1,2026-05-25T01:31:20Z
@melinapandey3761,😂😂😂😂😂😂😂,0,2026-05-25T01:31:12Z
@prabeshbantawa4787,Hera roko acting 😢sala senima ko guru raiko beijet gareu harkale,0,2026-05-25T01:31:12Z
@lokgurung7325,Harke Bhrastchari hukumbasi ko matiyar ho,0,2026-05-25T01:30:21Z
@ZOXOOYT,हर्के जस्ता जोकर संसद मा एकदमै आबस्यक छ किन भने यसले संसद मा अरु माननीय हरु कोे मोड फ्रेस गर्छ,0,2026-05-25T01:30:09Z
@krishanathapamagar4315,Sir it’s let as soon as possible must be action him.he is completely out of tune,0,2026-05-25T01:29:26Z
@KarmaTshering-u6c,Yo kikuyu harke lai thuknu man lakai,0,2026-05-25T01:29:02Z
@bimalagrg-ey7nw,Balen sarkar girauna paye katai ma mantri hunxuki vanne sapana,0,2026-05-25T01:28:54Z
@anitagurung7072,बिचार हारक मन्त्री बन्न नपएर😅😅😅,1,2026-05-25T01:27:35Z
@mr.gairay4702,harke ko news banaunu bheneko  murkhata ho😂,0,2026-05-25T01:27:27Z
@Bids-l9j1h,Yo Harke lai thok na dhunga le kasaile,0,2026-05-25T01:26:08Z
@lathicharge4670,हर्क को हर्कत सुहाउने  भएन,24,2026-05-25T01:24:26Z
@manikarai-f3p,"Anti harka shampang jati laii chaii k chaiyako ho ramro garda ramro bhannu nasaknea khatya haru laii sarkar ko dhukuti bata sahakari ko poiisa dibu uchit hunxa 
Sukumbaai laii khoii ta aaghaii shamma ni byabastha gareko ??? Kamti ma alikati ta gyan hunu parxa",0,2026-05-25T01:24:01Z
@rudradhakal305,हर्के राजिनामा दे,1,2026-05-25T01:24:00Z
@gauravlamichhane77,Harke ramailo 🎉,1,2026-05-25T01:22:11Z
@LAXMANGAUTAM-w1h,"हर्कै हल्दार को काम छैन। 
राजिनामा दे हर्के।
विरोधको लागि विरोध नगर।",65,2026-05-25T01:22:09Z
@nomadicvibe26,Popularity chaiyeko harke lai,0,2026-05-25T01:19:48Z
@PramilaTamang-g4p,Kaam garera dhelhu ho harka k ko balen balen garirako ho😡😡,0,2026-05-25T01:18:56Z
@AacharayaJayaram,Harkea kukur murdabad All team members,0,2026-05-25T01:18:43Z
@HarishDhamivlog,हर्क नेता बन्न लायक को मान्छे नै हैन😢,57,2026-05-25T01:18:33Z
@keshabdcvlog1774,"Rabi ko jhole sale harka ley thik vaneko xa, yo mero real id ho k garxas gar",0,2026-05-25T01:18:24Z
@kdjoshi5806,Nilmban Gere ko ramro yo harke lae,0,2026-05-25T01:16:40Z
@BidurShibakoti-wr6ez,काम  गर्नदे हर्के कुत्ता बोलेर हैन नबोलेर काम गरेका छन् अब राजीनाम बालेन्को हैन  हर्के गद्दारले दिनु पर्छ है,0,2026-05-25T01:16:27Z
@khimsherchan1639,यो हर्के लाइ हटाउनै पर्छ है,0,2026-05-25T01:11:11Z
@prameshwornyaupane,"अराजक हर्केले म बाहेक कोहि छैन भन्ने ,मैले भनेको नियम नै अन्तिम नियम भन्छ र वडाअध्यक्ष हुन योग्य छैन भन्दै धरानका राई,लिम्बु नै बहिस्कारमा उत्रिसके अर्को चुनाबसम्म सकिन्छ गुइठे😂
प्रधानमन्त्री हुने सपना चक्नाचुर भएसि डिप्रेसनमा गएको छ हर्के😂",0,2026-05-25T01:10:52Z
@wolvesnepal,Hami local dharane Lai irritated lagna thalesakyo ex mayor jiu harka bata 😢,2,2026-05-25T01:10:41Z
@shantikokhojima6040,सोई ढोले सोई QRको पैसा खोइ ?😂,159,2026-05-25T01:10:20Z
@tashitashi888,RSP GOVERNMENT IS DOING GREAT JAY GHANTI 🔔🔔🔔👍👍👍🇳🇵🇳🇵🇳🇵👌👌👌,1,2026-05-25T01:09:56Z
@shantikokhojima6040,"बोल बालेन हृदय खोलेर...😊 
के हुन्छ र सांसदमा बोलेर..😉😁",1,2026-05-25T01:09:36Z
@DipakBudha-y3v,यो गुठीले भन्दैमा दिन्छ र,0,2026-05-25T01:08:31Z
@POV-Mine,हर्क सम्पाङले ब्यक्ति बालेनलाई खोजेको हैन देशको प्रधानमन्त्री खोजेको हो र प्रधानमन्त्री कुनै एक पाटीको मात्र हैन देशको हो भन्ने सयाद भुले जस्तो छ।उनको शैलीमा प्रश्न उठाउन सकिएला तर उन्को माग अनि बिरोध सबै संविधानको धारामा टेकेर गरिएको देखिन्छ उन्ले बालेनलाई हैन देशको प्रधानमन्त्रीलाई बोलाएका हुन र त्यो पदको जिम्मेवारी र मर्यादा पूरा गर्न माग गरेका हुन।,7,2026-05-25T01:08:04Z
@1Silichung,सरकारलाई घाेचिरहनु पर्छ,0,2026-05-25T01:07:36Z
@jayghuran8738,Harka cshor ho,0,2026-05-25T01:06:44Z
@mee_lan4,Harke saiko,0,2026-05-25T01:06:10Z
@jayghuran8738,Harka cshor ho,0,2026-05-25T01:06:03Z
@pawan_Sharma-z7h,"Sabai sathi aru ko bich ma yestai euta harke jastai hunxa jaile Birod garni aafu matra right 
He forget about what is right and wrong?",0,2026-05-25T01:04:16Z
@हिurun-z1p,"यो हर्के गुइँठेको काम छैन हरेक कुरामा विरोध मात्रै 
QR पार्टी माटोमै बिलाउँछ।",0,2026-05-25T01:03:42Z
@MikumarLama-j1k,थुक्क यो हर्के भन्ने जन्तु कहिले शुध्रीने होला,0,2026-05-25T01:02:59Z
@bikashrijal8227,Yo harka lai hataidey hunxa kei pharak pardaina  tehni haru ley birodh gardai ma kei huney wala xaina aba hamro Rastriya swatrantra party ko 2 third majority keep sarkar lai go ahead balen sarkar jiu Jay rastriya swatrantra party jay Rabi jay balen jay ghanti 🔔🔔🔔🔔🔔🔔🔔🔔🔔🔔🙏🙏🙏🙏🙏🙏🙏👍👍👍👍👍🇳🇵🇳🇵🇳🇵🇳🇵❤️❤️❤️,0,2026-05-25T01:02:42Z
@yogendrasherchan8403,"बकम्फुसे हर्के ,लिडे हर्कबाद 😂",52,2026-05-25T01:00:05Z
@premmuskan9510,के गर्छस् मंगले आफ्नै ढंगले भनेझै  ढुङगा र माटो बोकेर कमाएको इजत अब तेहि ढुंङ्गा माटोमा मिलाउन लागेको हो कि।,8,2026-05-25T00:58:13Z
@WarZone-p5f,QR code bata paisa Thogna porxa harke baad ho,5,2026-05-25T00:58:13Z
@sunilpathak9580,Pradhanmantri bhayo bhaner ris rag ho😢,3,2026-05-25T00:54:55Z
@anritth,"Harke pagal pahila kam her muji , kati mahina vo PM vako ? Jealousy radi ko ban",0,2026-05-25T00:54:30Z
@SitaAdhikari-k3w,Jaya ghanti rabi balen sarkar🙏🙏🇳🇵🌹,2,2026-05-25T00:53:24Z
@KesharGurung-l6i,हर्केले अब पनि यस्तै हर्कत देखाउदै संसद भवनमा अराजकता देखायो भने निल्मवन गर्नुपर्छ सभामुखले।,52,2026-05-25T00:52:46Z
@dipaknirantar9225,"हर्कको सोचाई, वाद सहि हुन सक्ला तर प्रस्तुतीकरण शैली पक्कै सच्याउनुपर्ला ।",23,2026-05-25T00:50:09Z
@dependralamichhane4727,हर्क नेता बन्न लायक नै है खोइ कसरी जिताए कुन्नी।,0,2026-05-25T00:49:43Z
@DigitalCreation1986,"यसको हरेक प्रश्न को कुनै औचित्य नै छैन, कीन यसको कुरा सुनिदिनु पर्ने।",16,2026-05-25T00:49:24Z
@Yatri8yatri,🇳🇵🇳🇵🇳🇵🔔🔔🔔🔔🔔🔔🤣,0,2026-05-25T00:48:02Z
@WarZone-p5f,Yo 😡Saala harke lai laat hanera dharan vagaide,0,2026-05-25T00:44:57Z
@AKOI047,"This guy is a narcissist egotistical psychopath when it comes to Balen, started career together, one progressed too far other is average, Prime Minister ko mantri haru sabai bigya haru hunn they can answer in much detail as its their area of expertise and by law its not mandatory for PM to attend just so someone insists, but hope the PM comes to address when required.",2,2026-05-25T00:44:01Z
@leo-10-h7w,Harke rajinama de jatiya war failauna yesle pastar le ..Kae knowledge Kae xaena Tae dhunga mato matra ho,0,2026-05-25T00:42:43Z
@hastapradhan5301,Harkey ko kilkiley samma kasle puryai dela?,0,2026-05-25T00:41:02Z
@chandankhawas4464,झिङे हर्के,0,2026-05-25T00:37:09Z
@gitaBhandari-v9i,यसले मन्त्रि पड्काउन पायन तेहि भएर हो,126,2026-05-25T00:36:21Z
@Kabirajr967,म हास्ने कि रुने हो,0,2026-05-25T00:35:53Z
@gitaBhandari-v9i,यो पाखन्डि हर्षे  राजिनामादे,1,2026-05-25T00:35:36Z
@yubarajdhungel5093,हर्कलाई प्रधानमन्त्री चाहीएजस्तो छ।😂😂😂,85,2026-05-25T00:35:02Z
@sunaadhikari6811,३,0,2026-05-25T00:34:41Z
@ankitvlogs3119,पाखे हर्क राजिना मा दे 😂😂😂,95,2026-05-25T00:33:55Z
@NamarajSharma-m4r,OR गधा लाई संसदबाट निलम्बन गर !!,0,2026-05-25T00:31:50Z
